timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1554399586242,59,HTTP Request Dynamic HTML,200,OK,Thread Group 10 users 10 secs 1-1,text,true,,4663,135,1,1,http://104.248.249.47/student/GetHtml?id=1,59,0,29
1554399586301,29,HTTP Request Post Json data,200,OK,Thread Group 10 users 10 secs 1-1,text,true,,240,254,1,1,http://104.248.249.47/student/post,29,0,0
1554399586330,30,HTTP Request Get Json data,200,OK,Thread Group 10 users 10 secs 1-1,text,true,,446,126,1,1,http://104.248.249.47/student/get,30,0,0
1554399586360,29,HTTP Request Data from CSV,200,OK,Thread Group 10 users 10 secs 1-1,text,true,,4663,135,1,1,http://104.248.249.47/student/GetHtml?id=1,29,0,0
1554399587243,60,HTTP Request Dynamic HTML,200,OK,Thread Group 10 users 10 secs 1-2,text,true,,4663,135,1,1,http://104.248.249.47/student/GetHtml?id=1,60,0,29
1554399587303,29,HTTP Request Post Json data,200,OK,Thread Group 10 users 10 secs 1-2,text,true,,240,254,1,1,http://104.248.249.47/student/post,29,0,0
1554399587332,28,HTTP Request Get Json data,200,OK,Thread Group 10 users 10 secs 1-2,text,true,,446,126,1,1,http://104.248.249.47/student/get,28,0,0
1554399587361,31,HTTP Request Data from CSV,200,OK,Thread Group 10 users 10 secs 1-2,text,true,,4664,135,1,1,http://104.248.249.47/student/GetHtml?id=2,31,0,0
1554399588242,71,HTTP Request Dynamic HTML,200,OK,Thread Group 10 users 10 secs 1-3,text,true,,4663,135,1,1,http://104.248.249.47/student/GetHtml?id=1,71,0,35
1554399588313,34,HTTP Request Post Json data,200,OK,Thread Group 10 users 10 secs 1-3,text,true,,240,254,1,1,http://104.248.249.47/student/post,34,0,0
1554399588348,34,HTTP Request Get Json data,200,OK,Thread Group 10 users 10 secs 1-3,text,true,,446,126,1,1,http://104.248.249.47/student/get,34,0,0
