timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1554454101873,75,HTTP Request Dynamic HTML,200,OK,Thread Group 250 users 10 secs 3-1,text,true,,4663,135,3,3,http://104.248.249.47/student/GetHtml?id=1,75,0,38
1554454101905,63,HTTP Request Dynamic HTML,200,OK,Thread Group 250 users 10 secs 3-2,text,true,,4663,135,3,3,http://104.248.249.47/student/GetHtml?id=1,63,0,31
1554454101949,36,HTTP Request Post Json data,200,OK,Thread Group 250 users 10 secs 3-1,text,true,,240,254,3,3,http://104.248.249.47/student/post,36,0,0
1554454101970,29,HTTP Request Post Json data,200,OK,Thread Group 250 users 10 secs 3-2,text,true,,240,254,4,4,http://104.248.249.47/student/post,29,0,0
1554454101985,37,HTTP Request Get Json data,200,OK,Thread Group 250 users 10 secs 3-1,text,true,,446,126,4,4,http://104.248.249.47/student/get,37,0,0
1554454101949,74,HTTP Request Dynamic HTML,200,OK,Thread Group 250 users 10 secs 3-3,text,true,,4663,135,4,4,http://104.248.249.47/student/GetHtml?id=1,74,0,35
1554454102000,31,HTTP Request Get Json data,200,OK,Thread Group 250 users 10 secs 3-2,text,true,,446,126,4,4,http://104.248.249.47/student/get,31,0,0
1554454101993,63,HTTP Request Dynamic HTML,200,OK,Thread Group 250 users 10 secs 3-4,text,true,,4663,135,5,5,http://104.248.249.47/student/GetHtml?id=1,63,0,31
1554454102024,35,HTTP Request Post Json data,200,OK,Thread Group 250 users 10 secs 3-3,text,true,,240,254,5,5,http://104.248.249.47/student/post,35,0,0
1554454102023,38,HTTP Request Data from CSV,200,OK,Thread Group 250 users 10 secs 3-1,text,true,,4621,136,5,5,http://104.248.249.47/student/GetHtml?id=42,37,0,0
1554454102032,31,HTTP Request Data from CSV,200,OK,Thread Group 250 users 10 secs 3-2,text,true,,4621,137,4,4,http://104.248.249.47/student/GetHtml?id=-42,31,0,0
1554454102056,29,HTTP Request Post Json data,200,OK,Thread Group 250 users 10 secs 3-4,text,true,,240,254,4,4,http://104.248.249.47/student/post,29,0,0
1554454102060,37,HTTP Request Get Json data,200,OK,Thread Group 250 users 10 secs 3-3,text,true,,446,126,4,4,http://104.248.249.47/student/get,37,0,0
1554454102086,29,HTTP Request Get Json data,200,OK,Thread Group 250 users 10 secs 3-4,text,true,,446,126,4,4,http://104.248.249.47/student/get,29,0,0
1554454102043,74,HTTP Request Dynamic HTML,200,OK,Thread Group 250 users 10 secs 3-5,text,true,,4663,135,4,4,http://104.248.249.47/student/GetHtml?id=1,74,0,35
1554454102097,37,HTTP Request Data from CSV,200,OK,Thread Group 250 users 10 secs 3-3,text,true,,4663,135,5,5,http://104.248.249.47/student/GetHtml?id=1,37,0,0
1554454102116,30,HTTP Request Data from CSV,200,OK,Thread Group 250 users 10 secs 3-4,text,true,,4664,135,4,4,http://104.248.249.47/student/GetHtml?id=2,30,0,0
1554454102079,73,HTTP Request Dynamic HTML,200,OK,Thread Group 250 users 10 secs 3-6,text,true,,4663,135,3,3,http://104.248.249.47/student/GetHtml?id=1,73,0,35
1554454102117,35,HTTP Request Post Json data,200,OK,Thread Group 250 users 10 secs 3-5,text,true,,240,254,3,3,http://104.248.249.47/student/post,35,0,0
1554454102152,37,HTTP Request Post Json data,200,OK,Thread Group 250 users 10 secs 3-6,text,true,,240,254,4,4,http://104.248.249.47/student/post,37,0,0
1554454102153,36,HTTP Request Get Json data,200,OK,Thread Group 250 users 10 secs 3-5,text,true,,446,126,4,4,http://104.248.249.47/student/get,36,0,0
1554454102119,76,HTTP Request Dynamic HTML,200,OK,Thread Group 250 users 10 secs 3-7,text,true,,4663,135,4,4,http://104.248.249.47/student/GetHtml?id=1,76,0,37
1554454102190,35,HTTP Request Get Json data,200,OK,Thread Group 250 users 10 secs 3-6,text,true,,446,126,5,5,http://104.248.249.47/student/get,35,0,0
1554454102190,36,HTTP Request Data from CSV,200,OK,Thread Group 250 users 10 secs 3-5,text,true,,4666,135,5,5,http://104.248.249.47/student/GetHtml?id=3,36,0,0
1554454102159,71,HTTP Request Dynamic HTML,200,OK,Thread Group 250 users 10 secs 3-8,text,true,,4663,135,4,4,http://104.248.249.47/student/GetHtml?id=1,71,0,33
1554454102196,35,HTTP Request Post Json data,200,OK,Thread Group 250 users 10 secs 3-7,text,true,,240,254,4,4,http://104.248.249.47/student/post,35,0,0
1554454102226,37,HTTP Request Data from CSV,200,OK,Thread Group 250 users 10 secs 3-6,text,true,,4664,135,5,5,http://104.248.249.47/student/GetHtml?id=4,37,0,0
1554454102199,73,HTTP Request Dynamic HTML,200,OK,Thread Group 250 users 10 secs 3-9,text,true,,4663,135,4,4,http://104.248.249.47/student/GetHtml?id=1,73,0,32
1554454102232,40,HTTP Request Get Json data,200,OK,Thread Group 250 users 10 secs 3-7,text,true,,446,126,4,4,http://104.248.249.47/student/get,40,0,0
1554454102230,45,HTTP Request Post Json data,200,OK,Thread Group 250 users 10 secs 3-8,text,true,,240,254,4,4,http://104.248.249.47/student/post,42,0,0
1554454102273,38,HTTP Request Data from CSV,200,OK,Thread Group 250 users 10 secs 3-7,text,true,,4662,135,5,5,http://104.248.249.47/student/GetHtml?id=5,38,0,0
1554454102273,41,HTTP Request Post Json data,200,OK,Thread Group 250 users 10 secs 3-9,text,true,,240,254,4,4,http://104.248.249.47/student/post,41,0,0
1554454102275,39,HTTP Request Get Json data,200,OK,Thread Group 250 users 10 secs 3-8,text,true,,446,126,4,4,http://104.248.249.47/student/get,39,0,0
1554454102240,75,HTTP Request Dynamic HTML,200,OK,Thread Group 250 users 10 secs 3-10,text,true,,4663,135,4,4,http://104.248.249.47/student/GetHtml?id=1,75,0,36
1554454102279,63,HTTP Request Dynamic HTML,200,OK,Thread Group 250 users 10 secs 3-11,text,true,,4663,135,5,5,http://104.248.249.47/student/GetHtml?id=1,63,0,32
1554454102314,35,HTTP Request Get Json data,200,OK,Thread Group 250 users 10 secs 3-9,text,true,,446,126,5,5,http://104.248.249.47/student/get,35,0,0
1554454102315,35,HTTP Request Data from CSV,200,OK,Thread Group 250 users 10 secs 3-8,text,true,,4621,136,5,5,http://104.248.249.47/student/GetHtml?id=42,35,0,0
1554454102315,36,HTTP Request Post Json data,200,OK,Thread Group 250 users 10 secs 3-10,text,true,,240,254,5,5,http://104.248.249.47/student/post,36,0,0
1554454102342,31,HTTP Request Post Json data,200,OK,Thread Group 250 users 10 secs 3-11,text,true,,240,254,5,5,http://104.248.249.47/student/post,31,0,0
1554454102321,63,HTTP Request Dynamic HTML,200,OK,Thread Group 250 users 10 secs 3-12,text,true,,4663,135,5,5,http://104.248.249.47/student/GetHtml?id=1,63,0,31
1554454102350,36,HTTP Request Data from CSV,200,OK,Thread Group 250 users 10 secs 3-9,text,true,,4621,137,5,5,http://104.248.249.47/student/GetHtml?id=-42,36,0,0
1554454102352,36,HTTP Request Get Json data,200,OK,Thread Group 250 users 10 secs 3-10,text,true,,446,126,4,4,http://104.248.249.47/student/get,36,0,0
1554454102374,29,HTTP Request Get Json data,200,OK,Thread Group 250 users 10 secs 3-11,text,true,,446,126,5,5,http://104.248.249.47/student/get,29,0,0
1554454102384,29,HTTP Request Post Json data,200,OK,Thread Group 250 users 10 secs 3-12,text,true,,240,254,5,5,http://104.248.249.47/student/post,29,0,0
1554454102389,37,HTTP Request Data from CSV,200,OK,Thread Group 250 users 10 secs 3-10,text,true,,4663,135,5,5,http://104.248.249.47/student/GetHtml?id=1,37,0,0
1554454102403,34,HTTP Request Data from CSV,200,OK,Thread Group 250 users 10 secs 3-11,text,true,,4664,135,4,4,http://104.248.249.47/student/GetHtml?id=2,34,0,0
1554454102362,75,HTTP Request Dynamic HTML,200,OK,Thread Group 250 users 10 secs 3-13,text,true,,4663,135,3,3,http://104.248.249.47/student/GetHtml?id=1,75,0,37
1554454102413,29,HTTP Request Get Json data,200,OK,Thread Group 250 users 10 secs 3-12,text,true,,446,126,3,3,http://104.248.249.47/student/get,29,0,0
1554454102443,31,HTTP Request Data from CSV,200,OK,Thread Group 250 users 10 secs 3-12,text,true,,4666,135,4,4,http://104.248.249.47/student/GetHtml?id=3,31,0,0
1554454102438,40,HTTP Request Post Json data,200,OK,Thread Group 250 users 10 secs 3-13,text,true,,240,254,3,3,http://104.248.249.47/student/post,39,0,0
1554454102402,76,HTTP Request Dynamic HTML,200,OK,Thread Group 250 users 10 secs 3-14,text,true,,4663,135,3,3,http://104.248.249.47/student/GetHtml?id=1,76,0,38
1554454102479,37,HTTP Request Post Json data,200,OK,Thread Group 250 users 10 secs 3-14,text,true,,240,254,4,4,http://104.248.249.47/student/post,37,0,0
1554454102478,37,HTTP Request Get Json data,200,OK,Thread Group 250 users 10 secs 3-13,text,true,,446,126,4,4,http://104.248.249.47/student/get,37,0,0
1554454102444,77,HTTP Request Dynamic HTML,200,OK,Thread Group 250 users 10 secs 3-15,text,true,,4663,135,4,4,http://104.248.249.47/student/GetHtml?id=1,76,0,38
1554454102486,59,HTTP Request Dynamic HTML,200,OK,Thread Group 250 users 10 secs 3-16,text,true,,4663,135,5,5,http://104.248.249.47/student/GetHtml?id=1,59,0,26
1554454102517,40,HTTP Request Data from CSV,200,OK,Thread Group 250 users 10 secs 3-13,text,true,,4664,135,5,5,http://104.248.249.47/student/GetHtml?id=4,39,0,0
1554454102517,40,HTTP Request Get Json data,200,OK,Thread Group 250 users 10 secs 3-14,text,true,,446,126,5,5,http://104.248.249.47/student/get,39,0,0
1554454102521,39,HTTP Request Post Json data,200,OK,Thread Group 250 users 10 secs 3-15,text,true,,240,254,4,4,http://104.248.249.47/student/post,39,0,0
1554454102546,39,HTTP Request Post Json data,200,OK,Thread Group 250 users 10 secs 3-16,text,true,,240,254,5,5,http://104.248.249.47/student/post,38,0,0
1554454102528,64,HTTP Request Dynamic HTML,200,OK,Thread Group 250 users 10 secs 3-17,text,true,,4663,135,5,5,http://104.248.249.47/student/GetHtml?id=1,64,0,32
1554454102558,40,HTTP Request Data from CSV,200,OK,Thread Group 250 users 10 secs 3-14,text,true,,4662,135,5,5,http://104.248.249.47/student/GetHtml?id=5,40,0,0
1554454102561,37,HTTP Request Get Json data,200,OK,Thread Group 250 users 10 secs 3-15,text,true,,446,126,5,5,http://104.248.249.47/student/get,37,0,0
1554454102585,30,HTTP Request Get Json data,200,OK,Thread Group 250 users 10 secs 3-16,text,true,,446,126,5,5,http://104.248.249.47/student/get,30,0,0
1554454102593,30,HTTP Request Post Json data,200,OK,Thread Group 250 users 10 secs 3-17,text,true,,240,254,5,5,http://104.248.249.47/student/post,30,0,0
1554454102600,43,HTTP Request Data from CSV,200,OK,Thread Group 250 users 10 secs 3-15,text,true,,4621,136,5,5,http://104.248.249.47/student/GetHtml?id=42,43,0,0
1554454102571,75,HTTP Request Dynamic HTML,200,OK,Thread Group 250 users 10 secs 3-18,text,true,,4663,135,4,4,http://104.248.249.47/student/GetHtml?id=1,75,0,37
1554454102615,33,HTTP Request Data from CSV,200,OK,Thread Group 250 users 10 secs 3-16,text,true,,4621,137,5,5,http://104.248.249.47/student/GetHtml?id=-42,33,0,0
1554454102624,29,HTTP Request Get Json data,200,OK,Thread Group 250 users 10 secs 3-17,text,true,,446,126,4,4,http://104.248.249.47/student/get,29,0,0
1554454102609,63,HTTP Request Dynamic HTML,200,OK,Thread Group 250 users 10 secs 3-19,text,true,,4663,135,4,4,http://104.248.249.47/student/GetHtml?id=1,63,0,31
1554454102647,40,HTTP Request Post Json data,200,OK,Thread Group 250 users 10 secs 3-18,text,true,,240,254,4,4,http://104.248.249.47/student/post,40,0,0
1554454102654,33,HTTP Request Data from CSV,200,OK,Thread Group 250 users 10 secs 3-17,text,true,,4663,135,4,4,http://104.248.249.47/student/GetHtml?id=1,33,0,0
1554454102673,30,HTTP Request Post Json data,200,OK,Thread Group 250 users 10 secs 3-19,text,true,,240,254,4,4,http://104.248.249.47/student/post,30,0,0
1554454102649,74,HTTP Request Dynamic HTML,200,OK,Thread Group 250 users 10 secs 3-20,text,true,,4663,135,4,4,http://104.248.249.47/student/GetHtml?id=1,74,0,35
1554454102688,37,HTTP Request Get Json data,200,OK,Thread Group 250 users 10 secs 3-18,text,true,,446,126,4,4,http://104.248.249.47/student/get,37,0,0
1554454102704,29,HTTP Request Get Json data,200,OK,Thread Group 250 users 10 secs 3-19,text,true,,446,126,5,5,http://104.248.249.47/student/get,29,0,0
1554454102690,64,HTTP Request Dynamic HTML,200,OK,Thread Group 250 users 10 secs 3-21,text,true,,4663,135,5,5,http://104.248.249.47/student/GetHtml?id=1,64,0,30
1554454102723,38,HTTP Request Post Json data,200,OK,Thread Group 250 users 10 secs 3-20,text,true,,240,254,5,5,http://104.248.249.47/student/post,38,0,0
1554454102726,41,HTTP Request Data from CSV,200,OK,Thread Group 250 users 10 secs 3-18,text,true,,4664,135,5,5,http://104.248.249.47/student/GetHtml?id=2,41,0,0
1554454102734,33,HTTP Request Data from CSV,200,OK,Thread Group 250 users 10 secs 3-19,text,true,,4666,135,5,5,http://104.248.249.47/student/GetHtml?id=3,33,0,0
1554454102754,31,HTTP Request Post Json data,200,OK,Thread Group 250 users 10 secs 3-21,text,true,,240,254,4,4,http://104.248.249.47/student/post,31,0,0
1554454102734,63,HTTP Request Dynamic HTML,200,OK,Thread Group 250 users 10 secs 3-22,text,true,,4663,135,4,4,http://104.248.249.47/student/GetHtml?id=1,62,0,30
1554454102762,35,HTTP Request Get Json data,200,OK,Thread Group 250 users 10 secs 3-20,text,true,,446,126,4,4,http://104.248.249.47/student/get,34,0,0
1554454102786,34,HTTP Request Get Json data,200,OK,Thread Group 250 users 10 secs 3-21,text,true,,446,126,5,5,http://104.248.249.47/student/get,34,0,0
1554454102797,30,HTTP Request Post Json data,200,OK,Thread Group 250 users 10 secs 3-22,text,true,,240,254,5,5,http://104.248.249.47/student/post,30,0,0
1554454102798,38,HTTP Request Data from CSV,200,OK,Thread Group 250 users 10 secs 3-20,text,true,,4664,135,5,5,http://104.248.249.47/student/GetHtml?id=4,38,0,0
1554454102776,61,HTTP Request Dynamic HTML,200,OK,Thread Group 250 users 10 secs 3-23,text,true,,4663,135,5,5,http://104.248.249.47/student/GetHtml?id=1,61,0,30
1554454102821,32,HTTP Request Data from CSV,200,OK,Thread Group 250 users 10 secs 3-21,text,true,,4662,135,4,4,http://104.248.249.47/student/GetHtml?id=5,31,0,0
1554454102828,35,HTTP Request Get Json data,200,OK,Thread Group 250 users 10 secs 3-22,text,true,,446,126,4,4,http://104.248.249.47/student/get,35,0,0
1554454102838,30,HTTP Request Post Json data,200,OK,Thread Group 250 users 10 secs 3-23,text,true,,240,254,4,4,http://104.248.249.47/student/post,30,0,0
1554454102865,32,HTTP Request Data from CSV,200,OK,Thread Group 250 users 10 secs 3-22,text,true,,4621,136,5,5,http://104.248.249.47/student/GetHtml?id=42,32,0,0
1554454102820,80,HTTP Request Dynamic HTML,200,OK,Thread Group 250 users 10 secs 3-24,text,true,,4663,135,4,4,http://104.248.249.47/student/GetHtml?id=1,80,0,36
1554454102869,32,HTTP Request Get Json data,200,OK,Thread Group 250 users 10 secs 3-23,text,true,,446,126,4,4,http://104.248.249.47/student/get,32,0,0
1554454102864,68,HTTP Request Dynamic HTML,200,OK,Thread Group 250 users 10 secs 3-25,text,true,,4663,135,5,5,http://104.248.249.47/student/GetHtml?id=1,68,0,34
1554454102902,32,HTTP Request Data from CSV,200,OK,Thread Group 250 users 10 secs 3-23,text,true,,4621,137,5,5,http://104.248.249.47/student/GetHtml?id=-42,32,0,0
1554454102901,38,HTTP Request Post Json data,200,OK,Thread Group 250 users 10 secs 3-24,text,true,,240,254,4,4,http://104.248.249.47/student/post,38,0,0
1554454102884,74,HTTP Request Dynamic HTML,200,OK,Thread Group 250 users 10 secs 3-26,text,true,,4663,135,4,4,http://104.248.249.47/student/GetHtml?id=1,74,0,37
1554454102933,30,HTTP Request Post Json data,200,OK,Thread Group 250 users 10 secs 3-25,text,true,,240,254,5,5,http://104.248.249.47/student/post,30,0,0
1554454102940,37,HTTP Request Get Json data,200,OK,Thread Group 250 users 10 secs 3-24,text,true,,446,126,5,5,http://104.248.249.47/student/get,37,0,0
1554454102964,29,HTTP Request Get Json data,200,OK,Thread Group 250 users 10 secs 3-25,text,true,,446,126,5,5,http://104.248.249.47/student/get,29,0,0
