timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1554447554115,81,HTTP Request Dynamic HTML,200,OK,Thread Group 250 users 10 secs 3-1,text,true,,4663,135,3,3,http://104.248.249.47/student/GetHtml?id=1,81,0,41
1554447554155,64,HTTP Request Dynamic HTML,200,OK,Thread Group 250 users 10 secs 3-2,text,true,,4663,135,3,3,http://104.248.249.47/student/GetHtml?id=1,64,0,34
1554447554196,36,HTTP Request Post Json data,200,OK,Thread Group 250 users 10 secs 3-1,text,true,,240,254,3,3,http://104.248.249.47/student/post,36,0,0
1554447554220,30,HTTP Request Post Json data,200,OK,Thread Group 250 users 10 secs 3-2,text,true,,240,254,4,4,http://104.248.249.47/student/post,30,0,0
1554447554232,33,HTTP Request Get Json data,200,OK,Thread Group 250 users 10 secs 3-1,text,true,,446,126,4,4,http://104.248.249.47/student/get,33,0,0
1554447554196,74,HTTP Request Dynamic HTML,200,OK,Thread Group 250 users 10 secs 3-3,text,true,,4663,135,4,4,http://104.248.249.47/student/GetHtml?id=1,74,0,37
1554447554250,27,HTTP Request Get Json data,200,OK,Thread Group 250 users 10 secs 3-2,text,true,,446,126,5,5,http://104.248.249.47/student/get,27,0,0
1554447554235,61,HTTP Request Dynamic HTML,200,OK,Thread Group 250 users 10 secs 3-4,text,true,,4663,135,5,5,http://104.248.249.47/student/GetHtml?id=1,61,0,32
1554447554265,35,HTTP Request Data from CSV,200,OK,Thread Group 250 users 10 secs 3-1,text,true,,4621,136,5,5,http://104.248.249.47/student/GetHtml?id=42,35,0,0
1554447554270,35,HTTP Request Post Json data,200,OK,Thread Group 250 users 10 secs 3-3,text,true,,240,254,4,4,http://104.248.249.47/student/post,35,0,0
1554447554278,31,HTTP Request Data from CSV,200,OK,Thread Group 250 users 10 secs 3-2,text,true,,4621,137,4,4,http://104.248.249.47/student/GetHtml?id=-42,31,0,0
1554447554296,30,HTTP Request Post Json data,200,OK,Thread Group 250 users 10 secs 3-4,text,true,,240,254,4,4,http://104.248.249.47/student/post,30,0,0
1554447554306,33,HTTP Request Get Json data,200,OK,Thread Group 250 users 10 secs 3-3,text,true,,446,126,4,4,http://104.248.249.47/student/get,33,0,0
1554447554274,72,HTTP Request Dynamic HTML,200,OK,Thread Group 250 users 10 secs 3-5,text,true,,4663,135,4,4,http://104.248.249.47/student/GetHtml?id=1,72,0,35
1554447554326,27,HTTP Request Get Json data,200,OK,Thread Group 250 users 10 secs 3-4,text,true,,446,126,4,4,http://104.248.249.47/student/get,27,0,0
1554447554340,34,HTTP Request Data from CSV,200,OK,Thread Group 250 users 10 secs 3-3,text,true,,4663,135,5,5,http://104.248.249.47/student/GetHtml?id=1,34,0,0
1554447554346,34,HTTP Request Post Json data,200,OK,Thread Group 250 users 10 secs 3-5,text,true,,240,254,4,4,http://104.248.249.47/student/post,34,0,0
1554447554353,29,HTTP Request Data from CSV,200,OK,Thread Group 250 users 10 secs 3-4,text,true,,4664,135,4,4,http://104.248.249.47/student/GetHtml?id=2,29,0,0
1554447554314,75,HTTP Request Dynamic HTML,200,OK,Thread Group 250 users 10 secs 3-6,text,true,,4663,135,3,3,http://104.248.249.47/student/GetHtml?id=1,75,0,39
1554447554381,33,HTTP Request Get Json data,200,OK,Thread Group 250 users 10 secs 3-5,text,true,,446,126,4,4,http://104.248.249.47/student/get,33,0,0
1554447554390,37,HTTP Request Post Json data,200,OK,Thread Group 250 users 10 secs 3-6,text,true,,240,254,4,4,http://104.248.249.47/student/post,37,0,0
1554447554355,72,HTTP Request Dynamic HTML,200,OK,Thread Group 250 users 10 secs 3-7,text,true,,4663,135,4,4,http://104.248.249.47/student/GetHtml?id=1,72,0,34
1554447554415,34,HTTP Request Data from CSV,200,OK,Thread Group 250 users 10 secs 3-5,text,true,,4666,135,5,5,http://104.248.249.47/student/GetHtml?id=3,34,0,0
1554447554427,33,HTTP Request Get Json data,200,OK,Thread Group 250 users 10 secs 3-6,text,true,,446,126,4,4,http://104.248.249.47/student/get,33,0,0
1554447554396,66,HTTP Request Dynamic HTML,200,OK,Thread Group 250 users 10 secs 3-8,text,true,,4663,135,4,4,http://104.248.249.47/student/GetHtml?id=1,66,0,30
1554447554428,34,HTTP Request Post Json data,200,OK,Thread Group 250 users 10 secs 3-7,text,true,,240,254,4,4,http://104.248.249.47/student/post,34,0,0
1554447554461,34,HTTP Request Data from CSV,200,OK,Thread Group 250 users 10 secs 3-6,text,true,,4664,135,5,5,http://104.248.249.47/student/GetHtml?id=4,34,0,0
1554447554462,35,HTTP Request Post Json data,200,OK,Thread Group 250 users 10 secs 3-8,text,true,,240,254,4,4,http://104.248.249.47/student/post,35,0,0
1554447554462,35,HTTP Request Get Json data,200,OK,Thread Group 250 users 10 secs 3-7,text,true,,446,126,4,4,http://104.248.249.47/student/get,35,0,0
1554447554435,70,HTTP Request Dynamic HTML,200,OK,Thread Group 250 users 10 secs 3-9,text,true,,4663,135,4,4,http://104.248.249.47/student/GetHtml?id=1,70,0,35
1554447554476,57,HTTP Request Dynamic HTML,200,OK,Thread Group 250 users 10 secs 3-10,text,true,,4663,135,5,5,http://104.248.249.47/student/GetHtml?id=1,57,0,28
1554447554497,37,HTTP Request Get Json data,200,OK,Thread Group 250 users 10 secs 3-8,text,true,,446,126,5,5,http://104.248.249.47/student/get,37,0,0
1554447554497,38,HTTP Request Data from CSV,200,OK,Thread Group 250 users 10 secs 3-7,text,true,,4662,135,5,5,http://104.248.249.47/student/GetHtml?id=5,38,0,0
1554447554505,34,HTTP Request Post Json data,200,OK,Thread Group 250 users 10 secs 3-9,text,true,,240,254,4,4,http://104.248.249.47/student/post,34,0,0
1554447554534,31,HTTP Request Post Json data,200,OK,Thread Group 250 users 10 secs 3-10,text,true,,240,254,5,5,http://104.248.249.47/student/post,31,0,0
1554447554535,36,HTTP Request Data from CSV,200,OK,Thread Group 250 users 10 secs 3-8,text,true,,4621,136,5,5,http://104.248.249.47/student/GetHtml?id=42,36,0,0
1554447554516,57,HTTP Request Dynamic HTML,200,OK,Thread Group 250 users 10 secs 3-11,text,true,,4663,135,4,4,http://104.248.249.47/student/GetHtml?id=1,57,0,28
1554447554539,34,HTTP Request Get Json data,200,OK,Thread Group 250 users 10 secs 3-9,text,true,,446,126,4,4,http://104.248.249.47/student/get,34,0,0
1554447554566,28,HTTP Request Get Json data,200,OK,Thread Group 250 users 10 secs 3-10,text,true,,446,126,4,4,http://104.248.249.47/student/get,28,0,0
1554447554574,28,HTTP Request Post Json data,200,OK,Thread Group 250 users 10 secs 3-11,text,true,,240,254,5,5,http://104.248.249.47/student/post,28,0,0
1554447554574,35,HTTP Request Data from CSV,200,OK,Thread Group 250 users 10 secs 3-9,text,true,,4621,137,5,5,http://104.248.249.47/student/GetHtml?id=-42,35,0,0
1554447554595,28,HTTP Request Data from CSV,200,OK,Thread Group 250 users 10 secs 3-10,text,true,,4663,135,4,4,http://104.248.249.47/student/GetHtml?id=1,28,0,0
1554447554555,70,HTTP Request Dynamic HTML,200,OK,Thread Group 250 users 10 secs 3-12,text,true,,4663,135,3,3,http://104.248.249.47/student/GetHtml?id=1,70,0,35
1554447554602,29,HTTP Request Get Json data,200,OK,Thread Group 250 users 10 secs 3-11,text,true,,446,126,3,3,http://104.248.249.47/student/get,29,0,0
1554447554626,36,HTTP Request Post Json data,200,OK,Thread Group 250 users 10 secs 3-12,text,true,,240,254,4,4,http://104.248.249.47/student/post,36,0,0
1554447554632,30,HTTP Request Data from CSV,200,OK,Thread Group 250 users 10 secs 3-11,text,true,,4664,135,4,4,http://104.248.249.47/student/GetHtml?id=2,30,0,0
1554447554595,74,HTTP Request Dynamic HTML,200,OK,Thread Group 250 users 10 secs 3-13,text,true,,4663,135,3,3,http://104.248.249.47/student/GetHtml?id=1,74,0,35
1554447554662,34,HTTP Request Get Json data,200,OK,Thread Group 250 users 10 secs 3-12,text,true,,446,126,4,4,http://104.248.249.47/student/get,34,0,0
1554447554669,33,HTTP Request Post Json data,200,OK,Thread Group 250 users 10 secs 3-13,text,true,,240,254,4,4,http://104.248.249.47/student/post,33,0,0
